date,video_id,object_id,behavior,x,y,width,height,area,center_x,center_y
2019_11_05,000002,0,walk,696,296,182,187,34034,787.0,389.5
2019_11_05,000002,0,walk,676,335,182,187,34034,767.0,428.5
2019_11_05,000002,0,walk,603,380,210,163,34230,708.0,461.5
2019_11_05,000002,0,walk,537,427,233,111,25863,653.5,482.5
2019_11_05,000002,0,walk,518,437,233,101,23533,634.5,487.5
2019_11_05,000002,0,nose-to-nose,495,442,238,101,24038,614.0,492.5
2019_11_05,000002,0,nose-to-nose,480,450,234,97,22698,597.0,498.5
2019_11_05,000002,0,nose-to-nose,465,433,249,114,28386,589.5,490.0
2019_11_05,000002,0,nose-poke-elsewhere,506,406,208,149,30992,610.0,480.5
2019_11_05,000002,0,nose-poke-elsewhere,513,399,201,156,31356,613.5,477.0
2019_11_05,000002,0,walk,496,376,218,179,39022,605.0,465.5
2019_11_05,000002,0,walk,484,421,230,123,28290,599.0,482.5
2019_11_05,000002,0,walk,445,433,257,115,29555,573.5,490.5
2019_11_05,000002,0,walk,380,444,280,149,41720,520.0,518.5
2019_11_05,000002,0,walk,300,442,290,204,59160,445.0,544.0
2019_11_05,000002,0,walk,287,441,255,232,59160,414.5,557.0
2019_11_05,000002,0,drink,287,421,222,261,57942,398.0,551.5
2019_11_05,000002,0,drink,281,404,203,278,56434,382.5,543.0
2019_11_05,000002,0,drink,280,392,203,278,56434,381.5,531.0
2019_11_05,000002,0,drink,277,398,190,278,52820,372.0,537.0
2019_11_05,000002,0,drink,277,402,193,274,52882,373.5,539.0
2019_11_05,000002,0,drink,277,410,188,266,50008,371.0,543.0
2019_11_05,000002,0,drink,277,401,188,284,53392,371.0,543.0
2019_11_05,000002,0,drink,277,375,188,318,59784,371.0,534.0
2019_11_05,000002,0,standing,282,365,171,309,52839,367.5,519.5
2019_11_05,000002,0,standing,282,365,179,301,53879,371.5,515.5
2019_11_05,000002,0,standing,282,365,179,314,56206,371.5,522.0
2019_11_05,000002,0,drink,282,369,179,297,53163,371.5,517.5
2019_11_05,000002,0,drink,282,365,177,299,52923,370.5,514.5
2019_11_05,000002,0,drink,282,365,176,312,54912,370.0,521.0
2019_11_05,000002,0,investigating,295,365,163,329,53627,376.5,529.5
2019_11_05,000002,0,investigating,295,365,163,338,55094,376.5,534.0
2019_11_05,000002,0,investigating,295,365,163,346,56398,376.5,538.0
2019_11_05,000002,0,investigating,295,365,163,338,55094,376.5,534.0
2019_11_05,000002,0,drink,283,365,168,309,51912,367.0,519.5
2019_11_05,000002,0,drink,283,384,168,307,51576,367.0,537.5
2019_11_05,000002,0,drink,283,384,171,307,52497,368.5,537.5
2019_11_05,000002,0,walk,283,378,171,294,50274,368.5,525.0
2019_11_05,000002,0,walk,283,378,164,289,47396,365.0,522.5
2019_11_05,000002,0,walk,283,378,123,281,34563,344.5,518.5
2019_11_05,000002,0,walk,283,397,121,262,31702,343.5,528.0
2019_11_05,000002,0,investigating,256,423,144,245,35280,328.0,545.5
2019_11_05,000002,0,investigating,249,423,151,269,40619,324.5,557.5
2019_11_05,000002,0,investigating,249,423,151,275,41525,324.5,560.5
2019_11_05,000002,0,investigating,249,431,152,267,40584,325.0,564.5
2019_11_05,000002,0,investigating,249,439,143,259,37037,320.5,568.5
2019_11_05,000002,0,investigating,245,433,147,236,34692,318.5,551.0
2019_11_05,000002,0,investigating,241,427,151,240,36240,316.5,547.0
2019_11_05,000002,0,investigating,237,421,155,223,34565,314.5,532.5
2019_11_05,000002,0,walk,228,421,213,184,39192,334.5,513.0
2019_11_05,000002,0,walk,231,428,257,160,41120,359.5,508.0
2019_11_05,000002,0,walk,248,436,295,123,36285,395.5,497.5
2019_11_05,000002,0,walk,307,449,267,116,30972,440.5,507.0
2019_11_05,000002,0,walk,365,435,227,124,28148,478.5,497.0
2019_11_05,000002,0,walk,351,427,262,149,39038,482.0,501.5
2019_11_05,000002,0,walk,395,452,250,118,29500,520.0,511.0
2019_11_05,000002,0,investigating,423,433,202,137,27674,524.0,501.5
2019_11_05,000002,0,investigating,423,421,208,159,33072,527.0,500.5
2019_11_05,000002,0,investigating,423,421,208,169,35152,527.0,505.5
2019_11_05,000002,0,investigating,410,421,216,169,36504,518.0,505.5
2019_11_05,000002,0,investigating,406,414,215,184,39560,513.5,506.0
2019_11_05,000002,0,nose-to-nose,423,388,171,226,38646,508.5,501.0
2019_11_05,000002,0,nose-poke-elsewhere,416,375,173,239,41347,502.5,494.5
2019_11_05,000002,0,investigating,416,385,184,229,42136,508.0,499.5
2019_11_05,000002,0,standing,416,407,193,207,39951,512.5,510.5
2019_11_05,000002,0,standing,416,435,209,179,37411,520.5,524.5
2019_11_05,000002,0,standing,417,435,207,178,36846,520.5,524.0
2019_11_05,000002,0,standing,418,433,204,179,36516,520.0,522.5
2019_11_05,000002,0,standing,419,429,197,181,35657,517.5,519.5
2019_11_05,000002,0,standing,419,427,201,182,36582,519.5,518.0
2019_11_05,000002,0,standing,423,432,205,177,36285,525.5,520.5
2019_11_05,000002,0,standing,426,425,206,169,34814,529.0,509.5
2019_11_05,000002,0,standing,431,438,209,154,32186,535.5,515.0
2019_11_05,000002,0,standing,434,438,209,151,31559,538.5,513.5
2019_11_05,000002,0,standing,436,427,209,149,31141,540.5,501.5
2019_11_05,000002,0,standing,436,427,209,142,29678,540.5,498.0
2019_11_05,000002,0,standing,436,427,209,130,27170,540.5,492.0
2019_11_05,000002,0,standing,429,430,216,114,24624,537.0,487.0
2019_11_05,000002,0,standing,436,435,209,113,23617,540.5,491.5
2019_11_05,000002,0,standing,436,440,202,110,22220,537.0,495.0
2019_11_05,000002,0,standing,429,438,210,119,24990,534.0,497.5
2019_11_05,000002,0,standing,429,427,211,130,27430,534.5,492.0
2019_11_05,000002,0,standing,436,424,208,133,27664,540.0,490.5
2019_11_05,000002,0,standing,436,412,206,145,29870,539.0,484.5
2019_11_05,000002,0,standing,436,400,206,157,32342,539.0,478.5
2019_11_05,000002,0,standing,436,407,206,150,30900,539.0,482.0
2019_11_05,000002,0,standing,436,413,206,144,29664,539.0,485.0
2019_11_05,000002,0,standing,436,425,206,132,27192,539.0,491.0
2019_11_05,000002,0,standing,436,431,216,126,27216,544.0,494.0
2019_11_05,000002,0,standing,436,436,216,121,26136,544.0,496.5
2019_11_05,000002,0,standing,460,431,196,138,27048,558.0,500.0
2019_11_05,000002,0,investigating,464,399,177,176,31152,552.5,487.0
2019_11_05,000002,0,investigating,464,390,171,185,31635,549.5,482.5
2019_11_05,000002,0,investigating,467,390,164,192,31488,549.0,486.0
2019_11_05,000002,0,investigating,470,390,170,177,30090,555.0,478.5
2019_11_05,000002,0,standing,470,390,201,142,28542,570.5,461.0
2019_11_05,000002,0,walk,485,398,214,125,26750,592.0,460.5
2019_11_05,000002,0,walk,508,410,221,101,22321,618.5,460.5
2019_11_05,000002,0,walk,530,419,221,101,22321,640.5,469.5
2019_11_05,000002,0,walk,578,395,193,136,26248,674.5,463.0
2019_11_05,000002,0,investigating,600,383,177,163,28851,688.5,464.5
2019_11_05,000002,0,investigating,600,383,177,169,29913,688.5,467.5
2019_11_05,000002,0,investigating,600,376,177,193,34161,688.5,472.5
2019_11_05,000002,0,investigating,600,371,177,198,35046,688.5,470.0
2019_11_05,000002,0,investigating,600,379,178,190,33820,689.0,474.0
2019_11_05,000002,0,investigating,600,377,175,192,33600,687.5,473.0
2019_11_05,000002,0,investigating,600,376,176,193,33968,688.0,472.5
2019_11_05,000002,0,standing,600,371,182,198,36036,691.0,470.0
2019_11_05,000002,0,standing,600,376,174,193,33582,687.0,472.5
2019_11_05,000002,0,standing,600,371,175,198,34650,687.5,470.0
2019_11_05,000002,0,walk,600,341,157,228,35796,678.5,455.0
2019_11_05,000002,0,walk,604,338,143,228,32604,675.5,452.0
2019_11_05,000002,0,walk,570,338,163,228,37164,651.5,452.0
2019_11_05,000002,0,walk,550,357,183,201,36783,641.5,457.5
2019_11_05,000002,1,standing,462,438,216,88,19008,570.0,482.0
2019_11_05,000002,1,standing,467,438,211,93,19623,572.5,484.5
2019_11_05,000002,1,standing,467,430,211,101,21311,572.5,480.5
2019_11_05,000002,1,walk,485,430,211,101,21311,590.5,480.5
2019_11_05,000002,1,walk,573,432,211,101,21311,678.5,482.5
2019_11_05,000002,1,walk,654,423,198,115,22770,753.0,480.5
2019_11_05,000002,1,walk,665,393,174,145,25230,752.0,465.5
2019_11_05,000002,1,walk,679,377,174,145,25230,766.0,449.5
2019_11_05,000002,1,walk,714,385,174,117,20358,801.0,443.5
2019_11_05,000002,1,walk,729,352,167,130,21710,812.5,417.0
2019_11_05,000002,1,walk,771,317,147,156,22932,844.5,395.0
2019_11_05,000002,1,walk,810,264,133,173,23009,876.5,350.5
2019_11_05,000002,1,walk,820,220,151,173,26123,895.5,306.5
2019_11_05,000002,1,walk,849,212,164,105,17220,931.0,264.5
2019_11_05,000002,1,walk,908,203,145,80,11600,980.5,243.0
2019_11_05,000002,1,walk,930,187,97,114,11058,978.5,244.0
2019_11_05,000002,1,walk,930,187,97,129,12513,978.5,251.5
2019_11_05,000002,1,walk,917,200,104,160,16640,969.0,280.0
2019_11_05,000002,1,walk,889,239,124,173,21452,951.0,325.5
2019_11_05,000002,1,walk,841,284,164,154,25256,923.0,361.0
2019_11_05,000002,1,walk,828,338,170,126,21420,913.0,401.0
2019_11_05,000002,1,walk,782,386,170,96,16320,867.0,434.0
2019_11_05,000002,1,walk,719,345,140,188,26320,789.0,439.0
2019_11_05,000002,1,walk,682,292,113,205,23165,738.5,394.5
2019_11_05,000002,1,walk,649,192,122,212,25864,710.0,298.0
2019_11_05,000002,1,walk,591,137,176,201,35376,679.0,237.5
2019_11_05,000002,1,walk,547,115,193,191,36863,643.5,210.5
2019_11_05,000002,1,walk,474,129,248,128,31744,598.0,193.0
2019_11_05,000002,1,walk,449,124,241,103,24823,569.5,175.5
2019_11_05,000002,1,standing,429,110,241,141,33981,549.5,180.5
2019_11_05,000002,1,standing,407,110,248,141,34968,531.0,180.5
2019_11_05,000002,1,standing,407,110,248,134,33232,531.0,177.0
2019_11_05,000002,1,standing,413,110,242,156,37752,534.0,188.0
2019_11_05,000002,1,standing,413,110,242,144,34848,534.0,182.0
2019_11_05,000002,1,standing,406,110,249,139,34611,530.5,179.5
2019_11_05,000002,1,standing,439,110,226,153,34578,552.0,186.5
2019_11_05,000002,1,walk,480,105,160,224,35840,560.0,217.0
2019_11_05,000002,1,walk,479,93,175,209,36575,566.5,197.5
2019_11_05,000002,1,walk,489,93,225,176,39600,601.5,181.0
2019_11_05,000002,1,walk,532,122,221,109,24089,642.5,176.5
2019_11_05,000002,1,walk,574,137,221,101,22321,684.5,187.5
2019_11_05,000002,1,walk,619,144,210,82,17220,724.0,185.0
2019_11_05,000002,1,playwithtoy,619,144,210,82,17220,724.0,185.0
2019_11_05,000002,1,playwithtoy,619,144,216,82,17712,727.0,185.0
2019_11_05,000002,1,playwithtoy,619,129,216,97,20952,727.0,177.5
2019_11_05,000002,1,playwithtoy,619,139,216,90,19440,727.0,184.0
2019_11_05,000002,1,walk,637,139,216,90,19440,745.0,184.0
2019_11_05,000002,1,walk,672,148,189,90,17010,766.5,193.0
2019_11_05,000002,1,walk,672,148,224,90,20160,784.0,193.0
2019_11_05,000002,1,walk,718,152,183,125,22875,809.5,214.5
2019_11_05,000002,1,walk,717,146,183,125,22875,808.5,208.5
2019_11_05,000002,1,walk,696,146,173,185,32005,782.5,238.5
2019_11_05,000002,1,playwithtoy,705,173,173,167,28891,791.5,256.5
2019_11_05,000002,1,playwithtoy,694,158,131,181,23711,759.5,248.5
2019_11_05,000002,1,playwithtoy,685,162,180,106,19080,775.0,215.0
2019_11_05,000002,1,investigating,721,142,171,119,20349,806.5,201.5
2019_11_05,000002,1,investigating,721,142,171,104,17784,806.5,194.0
2019_11_05,000002,1,investigating,688,149,171,92,15732,773.5,195.0
2019_11_05,000002,1,lying,669,149,190,87,16530,764.0,192.5
2019_11_05,000002,1,lying,667,145,190,87,16530,762.0,188.5
2019_11_05,000002,1,lying,667,145,170,94,15980,752.0,192.0
2019_11_05,000002,1,lying,667,145,170,91,15470,752.0,190.5
2019_11_05,000002,1,lying,662,145,175,90,15750,749.5,190.0
2019_11_05,000002,1,lying,662,145,175,94,16450,749.5,192.0
2019_11_05,000002,1,lying,653,145,184,89,16376,745.0,189.5
2019_11_05,000002,1,lying,646,146,184,89,16376,738.0,190.5
2019_11_05,000002,1,lying,655,146,175,89,15575,742.5,190.5
2019_11_05,000002,1,walk,709,150,175,89,15575,796.5,194.5
2019_11_05,000002,1,walk,722,161,191,112,21392,817.5,217.0
2019_11_05,000002,1,walk,724,176,205,97,19885,826.5,224.5
2019_11_05,000002,1,walk,762,183,165,97,16005,844.5,231.5
2019_11_05,000002,1,walk,762,183,165,114,18810,844.5,240.0
2019_11_05,000002,1,walk,776,181,156,122,19032,854.0,242.0
2019_11_05,000002,1,walk,774,181,158,127,20066,853.0,244.5
2019_11_05,000002,1,walk,774,181,182,97,17654,865.0,229.5
2019_11_05,000002,1,walk,771,186,134,107,14338,838.0,239.5
2019_11_05,000002,1,walk,717,157,134,188,25192,784.0,251.0
2019_11_05,000002,1,walk,661,132,146,205,29930,734.0,234.5
2019_11_05,000002,1,walk,624,141,170,190,32300,709.0,236.0
2019_11_05,000002,1,walk,553,174,211,155,32705,658.5,251.5
2019_11_05,000002,1,walk,512,192,225,117,26325,624.5,250.5
2019_11_05,000002,1,walk,478,183,235,117,27495,595.5,241.5
2019_11_05,000002,1,walk,458,169,229,172,39388,572.5,255.0
2019_11_05,000002,1,walk,428,176,229,182,41678,542.5,267.0
2019_11_05,000002,1,standing,377,185,245,182,44590,499.5,276.0
2019_11_05,000002,1,standing,377,185,245,192,47040,499.5,281.0
2019_11_05,000002,1,standing,377,179,238,198,47124,496.0,278.0
2019_11_05,000002,1,standing,377,176,220,201,44220,487.0,276.5
2019_11_05,000002,1,standing,411,165,192,228,43776,507.0,279.0
2019_11_05,000002,1,standing,455,153,151,240,36240,530.5,273.0
2019_11_05,000002,1,walk,497,163,116,260,30160,555.0,293.0
2019_11_05,000002,1,walk,526,254,152,264,40128,602.0,386.0
2019_11_05,000002,1,standing,587,347,141,219,30879,657.5,456.5
2019_11_05,000002,1,standing,595,350,148,215,31820,669.0,457.5
2019_11_05,000002,1,standing,595,350,142,215,30530,666.0,457.5
2019_11_05,000002,1,standing,595,350,135,221,29835,662.5,460.5
2019_11_05,000002,1,standing,595,350,140,221,30940,665.0,460.5
2019_11_05,000002,1,standing,595,350,140,215,30100,665.0,457.5
2019_11_05,000002,1,standing,595,363,144,202,29088,667.0,464.0
2019_11_05,000002,1,standing,590,392,149,173,25777,664.5,478.5
2019_11_05,000002,1,standing,583,407,156,158,24648,661.0,486.0
2019_11_05,000002,1,standing,583,407,156,167,26052,661.0,490.5
2019_11_05,000002,1,standing,583,422,156,152,23712,661.0,498.0
2019_11_05,000002,1,standing,583,422,162,138,22356,664.0,491.0
2019_11_05,000002,1,standing,583,422,169,131,22139,667.5,487.5
2019_11_05,000002,1,standing,607,422,127,148,18796,670.5,496.0
2019_11_05,000002,1,investigating,618,433,129,144,18576,682.5,505.0
2019_11_05,000002,1,investigating,622,414,139,163,22657,691.5,495.5
2019_11_05,000002,1,investigating,622,403,133,174,23142,688.5,490.0
2019_11_05,000002,1,investigating,622,399,140,178,24920,692.0,488.0
2019_11_05,000002,1,investigating,634,384,141,193,27213,704.5,480.5
2019_11_05,000002,1,investigating,634,393,157,184,28888,712.5,485.0
2019_11_05,000002,1,investigating,634,402,164,175,28700,716.0,489.5
2019_11_05,000002,1,investigating,626,410,179,167,29893,715.5,493.5
2019_11_05,000002,1,walk,614,448,191,129,24639,709.5,512.5
2019_11_05,000002,1,standing,600,463,202,114,23028,701.0,520.0
2019_11_05,000002,1,standing,600,469,202,108,21816,701.0,523.0
2019_11_05,000002,1,standing,593,467,209,110,22990,697.5,522.0
2019_11_05,000002,1,standing,574,449,209,110,22990,678.5,504.0
2019_11_05,000002,1,standing,572,447,209,116,24244,676.5,505.0
2019_11_05,000002,1,standing,572,442,200,126,25200,672.0,505.0
2019_11_05,000002,1,standing,572,442,205,126,25830,674.5,505.0
2019_11_05,000002,1,standing,572,442,205,132,27060,674.5,508.0
2019_11_05,000002,1,standing,572,456,205,118,24190,674.5,515.0
2019_11_05,000002,1,standing,568,456,209,118,24662,672.5,515.0
2019_11_05,000002,1,standing,538,454,216,114,24624,646.0,511.0
2019_11_05,000002,1,standing,527,461,222,107,23754,638.0,514.5
2019_11_05,000002,1,standing,531,460,222,107,23754,642.0,513.5
2019_11_05,000002,1,standing,531,460,213,107,22791,637.5,513.5
2019_11_05,000002,1,walk,482,455,221,112,24752,592.5,511.0
2019_11_05,000002,1,walk,436,459,230,112,25760,551.0,515.0
2019_11_05,000002,1,walk,409,455,236,117,27612,527.0,513.5
2019_11_05,000002,1,standing,414,455,236,117,27612,532.0,513.5
2019_11_05,000002,1,standing,414,446,236,126,29736,532.0,509.0
2019_11_05,000002,1,standing,414,435,236,137,32332,532.0,503.5
2019_11_05,000002,1,standing,414,426,236,146,34456,532.0,499.0
2019_11_05,000002,1,standing,414,419,236,153,36108,532.0,495.5
2019_11_05,000002,1,standing,414,419,236,157,37052,532.0,497.5
2019_11_05,000002,1,standing,414,438,236,138,32568,532.0,507.0
2019_11_05,000002,1,standing,414,469,236,107,25252,532.0,522.5
2019_11_05,000002,1,walk,379,446,245,123,30135,501.5,507.5
2019_11_05,000002,1,walk,355,449,248,128,31744,479.0,513.0
2019_11_05,000002,1,standing,362,459,249,125,31125,486.5,521.5
2019_11_05,000002,1,standing,362,444,249,140,34860,486.5,514.0
2019_11_05,000002,1,standing,374,450,245,134,32830,496.5,517.0
2019_11_05,000002,1,standing,374,450,249,134,33366,498.5,517.0
2019_11_05,000002,1,standing,374,440,249,144,35856,498.5,512.0
2019_11_05,000002,1,standing,374,426,249,158,39342,498.5,505.0
2019_11_05,000002,1,walk,374,383,211,201,42411,479.5,483.5
2019_11_05,000002,1,standing,394,360,149,239,35611,468.5,479.5
2019_11_05,000002,1,standing,388,360,155,239,37045,465.5,479.5
2019_11_05,000002,1,standing,377,350,155,246,38130,454.5,473.0
2019_11_05,000002,1,standing,385,350,158,246,38868,464.0,473.0
2019_11_05,000002,1,standing,385,341,158,255,40290,464.0,468.5
2019_11_05,000002,1,standing,385,341,154,255,39270,462.0,468.5
2019_11_05,000002,1,standing,385,341,147,255,37485,458.5,468.5
2019_11_05,000002,1,standing,378,341,154,255,39270,455.0,468.5
2019_11_05,000002,1,standing,367,341,170,259,44030,452.0,470.5
2019_11_05,000002,1,standing,354,341,183,259,47397,445.5,470.5
2019_11_05,000002,1,standing,354,341,194,259,50246,451.0,470.5
2019_11_05,000002,1,standing,354,355,194,245,47530,451.0,477.5
2019_11_05,000002,1,standing,348,355,200,245,49000,448.0,477.5
2019_11_05,000002,1,standing,326,378,236,206,48616,444.0,481.0
2019_11_05,000002,1,walk,293,398,259,181,46879,422.5,488.5
2019_11_05,000002,1,nose-to-nose,257,398,264,184,48576,389.0,490.0
2019_11_05,000002,1,nose-to-nose,243,398,265,184,48760,375.5,490.0
2019_11_05,000002,1,nose-to-nose,243,398,265,201,53265,375.5,498.5
2019_11_05,000002,1,nose-to-nose,243,451,288,155,44640,387.0,528.5
2019_11_05,000002,1,nose-to-nose,274,475,249,194,48306,398.5,572.0
2019_11_05,000002,1,nose-to-nose,312,396,186,251,46686,405.0,521.5
2019_11_05,000002,1,nose-to-nose,349,314,149,209,31141,423.5,418.5
2019_11_05,000002,1,walk,309,296,228,137,31236,423.0,364.5
2019_11_05,000002,1,walk,339,255,250,143,35750,464.0,326.5
2019_11_05,000002,1,walk,378,221,241,143,34463,498.5,292.5
2019_11_05,000002,1,walk,378,221,241,106,25546,498.5,274.0
2019_11_05,000002,1,walk,368,212,241,106,25546,488.5,265.0
2019_11_05,000002,1,standing,357,176,225,162,36450,469.5,257.0
2019_11_05,000002,1,nose-to-nose,357,176,239,127,30353,476.5,239.5
2019_11_05,000002,1,nose-to-nose,357,178,243,204,49572,478.5,280.0
2019_11_05,000002,1,walk,337,157,165,274,45210,419.5,294.0
2019_11_05,000002,1,walk,222,226,272,171,46512,358.0,311.5
2019_11_05,000002,1,walk,194,283,288,171,49248,338.0,368.5
2019_11_05,000002,1,walk,194,269,286,202,57772,337.0,370.0
2019_11_05,000002,1,walk,222,236,237,247,58539,340.5,359.5
2019_11_05,000002,1,walk,216,217,228,254,57912,330.0,344.0
2019_11_05,000002,1,walk,211,217,233,263,61279,327.5,348.5
2019_11_05,000002,1,nose-to-nose,213,246,220,276,60720,323.0,384.0
2019_11_05,000002,1,nose-to-nose,188,333,240,191,45840,308.0,428.5
2019_11_05,000002,1,walk,203,299,240,191,45840,323.0,394.5
2019_11_05,000002,1,walk,257,184,176,274,48224,345.0,321.0
2019_11_05,000002,1,walk,290,149,128,284,36352,354.0,291.0
2019_11_05,000002,1,investigating,285,114,133,296,39368,351.5,262.0
2019_11_05,000002,1,investigating,286,120,133,296,39368,352.5,268.0
2019_11_05,000002,1,investigating,286,120,128,296,37888,350.0,268.0
2019_11_05,000002,1,investigating,279,109,128,296,37888,343.0,257.0
2019_11_05,000002,1,investigating,282,101,128,296,37888,346.0,249.0
2019_11_05,000002,1,investigating,281,87,128,296,37888,345.0,235.0
2019_11_05,000002,1,investigating,289,77,128,296,37888,353.0,225.0
2019_11_05,000002,1,investigating,288,58,128,296,37888,352.0,206.0
2019_11_05,000002,1,investigating,293,67,155,288,44640,370.5,211.0
2019_11_05,000002,1,investigating,305,67,155,288,44640,382.5,211.0
2019_11_05,000002,1,investigating,311,68,155,280,43400,388.5,208.0
2019_11_05,000002,1,investigating,308,75,127,280,35560,371.5,215.0
2019_11_05,000002,1,investigating,299,75,136,280,38080,367.0,215.0
2019_11_05,000002,1,investigating,298,71,136,280,38080,366.0,211.0
2019_11_05,000002,1,investigating,298,71,140,280,39200,368.0,211.0
2019_11_05,000002,1,investigating,298,60,140,287,40180,368.0,203.5
2019_11_05,000002,1,investigating,290,60,163,273,44499,371.5,196.5
